text	NE_begin	NE_end	NE_id	sentence	work title	to be reconciled	Identifier	MiMoTextBase_ID	Wikidata	type
Schlüter_2014a	78832	78856	193683	456	Lettres d’une Péruvienne	Lettres d'une Péruvienne	Peruvienne_Graffigny		Q851847	Literary work
Schlüter_2014a	79172	79196	193705	457	Les liaisons dangereuses	Les Liaisons dangereuses	Liaisons_Laclos	Q1053	Q862050	Literary work
Schlüter_2014a	79314	79342	193727	458	Julie ou La nouvelle Héloïse	Julie ou la Nouvelle Héloïse	Julie_Rousseau		Q129289	Literary work
Schlüter_2014a	79547	79571	193749	459	Les liaisons dangereuses	Les Liaisons dangereuses	Liaisons_Laclos	Q1053	Q862050	Literary work
Schlüter_2014a	79703	79708	193771	460	Julie	Julie ou la Nouvelle Héloïse	Julie_Rousseau		Q129289	Literary work
Schlüter_2014a	80557	80575	193793	464	Thérèse philosophe	Thérèse philosophe	Therese_Boyer		Q1507191	Literary work
Schlüter_2014a	80620	80628	193831	464	Le sopha	Le Sopha, conte moral	Sopha_Crebillon		Q3227311	Literary work
Schlüter_2014a	80685	80705	193853	465	Tausendundeine Nacht	Les Mille et Une Nuits	Mille_Collectif		Q8258	Literary work
Schlüter_2014a	80707	80728	193897	465	Les bijoux indiscrets	Les Bijoux indiscrets	Bijoux_Diderot		Q1218663	Literary work
Schlüter_2014a	80758	80796	193875	465	Le rideau levé ou L’éducation de Laure	Le Rideau levé ou l’éducation de Laure	Rideau_Mirabeau		Q19198685	Literary work
Schlüter_2014a	81072	81085	193919	467	La religieuse	La Religieuse	Religieuse_Diderot	Q1089	Q1209658	Literary work
Schlüter_2014a	82647	82662	193941	475	Tristram Shandy	Vie et opinions de Tristram Shandy	Tristram_Sterne		Q1164083	Literary work
Schlüter_2014a	82720	82754	193963	475	Jacques le fataliste et son maître	Jacques le Fataliste et son maître	Fataliste_Diderot	Q1088	Q945216	Literary work
Schlüter_2014a	83117	83133	193985	477	Lettres persanes	Lettres persanes	Persanes_Montesquieu		Q1050479	Literary work
Schlüter_2014a	84181	84199	194015	484	Le neveu de Rameau	Le Neveu de Rameau	Neveu_Diderot		Q1336786	Literary work
Schlüter_2014a	84218	84238	194081	484	Jacques le fataliste	Jacques le Fataliste et son maître	Fataliste_Diderot	Q1088	Q945216	Literary work
Schlüter_2014a	84328	84343	194037	484	›contes moraux‹	Contes moraux	Moraux_Marmontel	Q1426	Q107289374	WORK
Schlüter_2014a	84365	84382	194059	484	›contes immoraux‹	›contes immoraux‹				WORK
Schlüter_2014a	84784	84796	194103	487	Confessiones	Les Confessions	Confessions_Augustinus		Q372941	Literary work
Schlüter_2014a	84852	84856	194125	487	Vita	Vita	Vita_Cellini		Q4014886	Literary work
Schlüter_2014a	85153	85170	194147	488	Monsieur Nicholas	Monsieur Nicolas	Nicolas_Retif		Q3321423	Literary work
Schlüter_2014a	85199	85227	194199	488	Mémoires (Histoire de ma vie	Histoire de ma vie	Vie_Casanova		Q649013	Literary work
Schlüter_2014a	85381	85392	194221	489	Confessions	Les Confessions	Confessions_Rousseau		Q1207595	Literary work
Schlüter_2014a	85703	85710	194243	492	Galatée	Galatée	Galatee_Florian	Q1057		Literary work
Schlüter_2014a	85788	85804	194265	492	Paul et Virginie	Paul et Virginie	Paul_Bernardin		Q2293012	Literary work
Schlüter_2014a	86001	86029	194287	494	Julie ou La nouvelle Héloïse	Julie ou la Nouvelle Héloïse	Julie_Rousseau		Q129289	Literary work
Schlüter_2014a	86625	86648	194309	498	Ceci n’est pas un conte	Ceci n'est pas un conte	Conte_Diderot		Q2943673	Literary work
Schlüter_2014a	87147	87163	194361	501	Tableau de Paris	Tableau de Paris	Tableau_Mercier		Q3513445	Literary work
Schlüter_2014a	87236	87280	194383	501	Les nuits de Paris ou Le spectateur nocturne	Les Nuits de Paris ou le Spectateur nocturne	Nuits_Retif	Q2495	Q107092210	Literary work
Schlüter_2014a	87559	87594	194405	503	Bibliothèque des génies et des fées	Bibliothèque des génies et des fées				Literary work
Schlüter_2014a	87606	87625	194427	503	Le cabinet des fées	Le Cabinet des fées	Fees_Mayer		Q3220707	Literary work
Schlüter_2014a	88188	88209	194449	507	Le Décameron français	Le Décameron français	Decameron_D’Ussieux			Literary work
Schlüter_2014a	88227	88282	194471	507	Les crimes de l’amour, nouvelles héroïques et tragiques	Les crimes de l’amour, Nouvelles héroïques et tragiques	Crimes_Sade	Q1137	Q42310994	Literary work
Schlüter_2014a	88327	88344	194493	507	Boccacce français	Boccacce français	Boccacce_Sade			Literary work
Schlüter_2014a	88751	88771	194515	509	Tausendundeine Nacht	Les Mille et Une Nuits	Mille_Collectif		Q8258	Literary work
Schlüter_2014a	89542	89578	194545	513	Supplément au voyage de Bougainville	Supplément au voyage de Bougainville	Supplement_Diderot		Q1765222	WORK
Schlüter_2014a	89797	89826	194567	514	Histoire générale des voyages	Histoire générale des voyages	Voyages_Prevost		Q98075148	Literary work
Schlüter_2014a	90267	90301	194589	516	L’an 2440, rêve s’il en fut jamais	L'An 2440, rêve s'il en fut jamais	L'An_Mercier		Q82530	Literary work
Schlüter_2014a	91231	91302	194611	521	Causes célèbres et intéressantes avec les jugemens qui les ont décidées	Causes célèbres et intéressantes avec les jugemens qui les ont décidées	Causes_Pitaval			Literary work
Schlüter_2014b	39	51	90430	1	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	628	640	90452	4	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	871	906	90474	6	Inquiry concerning virtue and merit	Inquiry concerning virtue and merit	Inquiry_Shaftesbury			WORK
Schlüter_2014b	1306	1351	90496	7	An enquiry concerning the principle of morals	An Enquiry Concerning the Principles of Morals	Enquiry_Hume		Q1306663	WORK
Schlüter_2014b	1380	1392	90518	7	»A Dialogue«	An Enquiry Concerning the Principles of Morals	Enquiry_Hume		Q1306663	WORK
Schlüter_2014b	1427	1443	90540	7	Lettres persanes	Lettres persanes	Persanes_Montesquieu		Q1050479	Literary work
Schlüter_2014b	1553	1589	90562	8	Supplément au voyage de Bougainville	Supplément au voyage de Bougainville	Supplement_Diderot		Q1765222	WORK
Schlüter_2014b	1834	1856	90584	9	Pensées philosophiques	Pensées philosophiques	Pensees_Diderot		Q3374872	WORK
Schlüter_2014b	1918	1939	90606	9	Les bijoux indiscrets	Les Bijoux indiscrets	Bijoux_Diderot		Q1218663	Literary work
Schlüter_2014b	1955	1978	90628	9	Lettre sur les aveugles	Lettre sur les aveugles à l'usage de ceux qui voient	Aveugles_Diderot		Q3236989	WORK
Schlüter_2014b	2031	2052	90672	10	Les bijoux indiscrets	Les Bijoux indiscrets	Bijoux_Diderot		Q1218663	Literary work
Schlüter_2014b	2080	2100	90694	10	Tausendundeine Nacht	Les Mille et Une Nuits	Mille_Collectif		Q8258	Literary work
Schlüter_2014b	2572	2583	90716	13	De l’esprit	De l'esprit	L'Esprit_Helvetius		Q19955995	Literary work
Schlüter_2014b	2595	2605	90738	13	De l’homme	De l’homme	L'Homme_Helvetius			WORK
Schlüter_2014b	3056	3167	90760	14	Encyclopédie ou Dictionnaire raisonné des sciences, des arts et des métiers, par une société de gens de lettres	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	3237	3275	90782	15	Discours préliminaire à l’Encyclopédie	Discours préliminaire de l'Encyclopédie	Discours_d'Alembert		Q3030210	WORK
Schlüter_2014b	3291	3301	90804	15	Prospectus	Prospectus	Prospectus_Diderot		Q19225741	WORK
Schlüter_2014b	3469	3481	90826	16	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	3598	3609	90848	16	Cyclopaedia	Cyclopaedia	Cyclopaedia_Chambers		Q1147582	WORK
Schlüter_2014b	4443	4455	90870	21	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	5681	5702	90892	26	Discours préliminaire	Discours préliminaire de l'Encyclopédie	Discours_d'Alembert		Q3030210	WORK
Schlüter_2014b	6511	6523	90914	29	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	7068	7080	90936	33	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	7620	7632	90958	36	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	7737	7749	90980	37	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	7773	7787	91002	37	»encyclopédie«	Encyclopédie, ou dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	8214	8226	91024	40	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	8450	8475	91046	41	Correspondance littéraire	Correspondance littéraire, philosophique et critique	Correspondance_Diderot		Q1135325	WORK
Schlüter_2014b	8664	8767	91068	42	Histoire philosophique et politique du commerce et des établissements des Européens dans les deux Indes	Histoire philosophique et politique des établissements et du commerce des Européens dans les deux Indes	Indes_Raynal		Q3137499	WORK
Schlüter_2014b	9440	9452	91090	43	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	9466	9488	91112	44	Pensées philosophiques	Pensées philosophiques	Pensees_Diderot		Q3374872	WORK
Schlüter_2014b	9510	9533	91134	44	Lettre sur les aveugles	Lettre sur les aveugles à l'usage de ceux qui voient	Aveugles_Diderot		Q3236989	WORK
Schlüter_2014b	9549	9579	91156	44	Lettre sur les sourds et muets	Lettre sur les sourds et muets	Sourds_Diderot		Q24969469	WORK
Schlüter_2014b	9597	9638	91178	45	Pensées sur l’interprétation de la nature	Pensées sur l'interprétation de la nature	Nature_Diderot		Q277019	WORK
Schlüter_2014b	9691	9719	91208	45	Dialog Le rêve de d’Alembert	Le Rêve de D'Alembert	Reve_Diderot		Q3226802	WORK
Schlüter_2014b	10243	10266	91230	48	Éléments de physiologie	Éléments de physiologie	Physiologie_Diderot		Q42189325	WORK
Schlüter_2014b	10422	10443	91252	48	Traité des sensations	Traité des sensations	Sensations_Condillac		Q19235527	WORK
Schlüter_2014b	11603	11628	91274	54	Correspondance littéraire	Correspondance littéraire, philosophique et critique	Correspondance_Diderot		Q1135325	WORK
Schlüter_2014b	11630	11636	91296	54	Salons	Salons	Salons_Diderot		Q3470190	WORK
Schlüter_2014b	12258	12376	91318	57	Le fils naturel ou Les épreuves de la vertu, comédie en cinq actes, et en prose, avec l’histoire véritable de la pièce	Le Fils naturel	Fils_Diderot	Q2328	Q3222842	Literary work
Schlüter_2014b	12382	12402	91340	58	»histoire véritable«	Le Fils naturel	Fils_Diderot	Q2328	Q3222842	Literary work
Schlüter_2014b	12441	12471	91362	58	Entretiens sur Le fils naturel	Le Fils naturel	Fils_Diderot	Q2328	Q3222842	Literary work
Schlüter_2014b	12488	12501	91384	58	Dorval et moi	Dorval et moi	Dorval_Diderot			Literary work
Schlüter_2014b	12885	12897	91406	61	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	14632	14650	91420	75	Le père de famille	Le Père de famille	Pere_Diderot		Q3226137	Literary work
Schlüter_2014b	14762	14785	91442	76	De la poésie dramatique	De la poésie dramatique	Dramatique_Diderot			WORK
Schlüter_2014b	14831	14843	91464	76	Fils naturel	Le Fils naturel	Fils_Diderot	Q2328	Q3222842	Literary work
Schlüter_2014b	14968	14988	91486	76	»histoire véritable«	Le Fils naturel	Fils_Diderot	Q2328	Q3222842	Literary work
Schlüter_2014b	15587	15605	91508	79	Le neveu de Rameau	Le Neveu de Rameau	Neveu_Diderot		Q1336786	Literary work
Schlüter_2014b	16251	16266	91538	82	Neveu de Rameau	Le Neveu de Rameau	Neveu_Diderot		Q1336786	Literary work
Schlüter_2014b	16312	16346	91560	83	Jacques le fataliste et son maître	Jacques le Fataliste et son maître	Fataliste_Diderot	Q1088	Q945216	Literary work
Schlüter_2014b	16398	16423	91582	83	Correspondance littéraire	Correspondance littéraire, philosophique et critique	Correspondance_Diderot		Q1135325	WORK
Schlüter_2014b	16896	16907	91604	85	Don Quijote	Don Quichotte	Quichotte_Cervantes		Q480	Literary work
Schlüter_2014b	16926	16973	91626	85	The history of the adventures of Joseph Andrews	The History of the Adventures of Joseph Andrews and his Friend, Mr. Abraham Abrams	Andrews_Fielding		Q19089761	Literary work
Schlüter_2014b	17002	17053	91648	85	The life and opinions of Tristram Shandy, gentleman	Vie et opinions de Tristram Shandy	Tristram_Sterne		Q1164083	Literary work
Schlüter_2014b	17129	17149	91670	86	Jacques le fataliste	Jacques le Fataliste et son maître	Fataliste_Diderot	Q1088	Q945216	Literary work
Schlüter_2014b	18444	18470	91692	94	Phänomenologie des Geistes	Phénoménologie de l'esprit	Phenomenologie_Hegel		Q3231984	WORK
Schlüter_2014b	19058	19065	91706	96	Candide	Candide, ou l'Optimisme	Candide_Voltaire	Q1022	Q215894	Literary work
Schlüter_2014b	20777	20802	91728	103	Correspondance littéraire	Correspondance littéraire, philosophique et critique	Correspondance_Diderot		Q1135325	WORK
Schlüter_2014b	21786	21805	91750	108	Examen du fatalisme	Examen du fatalisme	Examen_Pluquet			WORK
Schlüter_2014b	22099	22111	91772	111	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	22537	22549	91794	114	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	22570	22595	91816	114	Correspondance littéraire	Correspondance littéraire, philosophique et critique	Correspondance_Diderot		Q1135325	WORK
Schlüter_2014b	24392	24403	91830	127	Confessions	Les Confessions	Confessions_Rousseau		Q1207595	Literary work
Schlüter_2014b	25027	25039	91860	131	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	25076	25099	91882	131	Dictionnaire de musique	Dictionnaire de musique	Musique_Rousseau			WORK
Schlüter_2014b	25246	25260	91904	133	La vita civile	La vita civile	Civile_Doria			WORK
Schlüter_2014b	25303	25319	91926	133	La scienza nuova	La Science nouvelle	Scienza_Vico		Q6470817	WORK
Schlüter_2014b	25608	25620	91948	135	Encyclopédie	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	25666	25686	91970	135	»économie politique«	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	25738	25746	91992	135	»Genève«	Encyclopédie, ou Dictionnaire raisonné des sciences, des arts et des métiers	Encyclopedie_Diderot		Q29386025	WORK
Schlüter_2014b	25882	25924	92014	136	Lettre à d’Alembert sur son article Genève	Lettre à D'Alembert	D'Alembert_Rousseau		Q6533603	WORK
Schlüter_2014b	25931	25956	92036	136	Lettre sur les spectacles	Lettre à D'Alembert	D'Alembert_Rousseau		Q6533603	WORK
Schlüter_2014b	26381	26418	92058	138	Discours sur les sciences et les arts	Discours sur les sciences et les arts	Sciences_Rousseau		Q129450	WORK
Schlüter_2014b	27905	27913	92080	146	Discours	Discours				WORK
Schlüter_2014b	27915	27987	92102	146	Discours sur l’origine et les fondements de l’inégalité parmi les hommes	Discours sur l'origine et les fondements de l'inégalité parmi les hommes	L'Inegalite_Rousseau		Q135598	WORK
Schlüter_2014b	27989	28013	92124	146	Discours sur l’inégalité	Discours sur l'origine et les fondements de l'inégalité parmi les hommes	L'Inegalite_Rousseau		Q135598	WORK
Schlüter_2014b	28365	28373	92146	148	Discours	Discours sur l'origine et les fondements de l'inégalité parmi les hommes	L'Inegalite_Rousseau		Q135598	WORK
Schlüter_2014b	32615	32704	92160	178	Essai sur l’origine des langues, où il est parlé de la mélodie et de l’imitation musicale	Essai sur l’origine des langues, où il est parlé de la mélodie et de l’imitation musicale	Langues_Rousseau			WORK
Schlüter_2014b	33665	33679	92182	187	Contrat social	Du Contrat social	Contrat_Rousseau		Q190126	WORK
Schlüter_2014b	33725	33733	92204	187	Discours	Discours sur l'origine et les fondements de l'inégalité parmi les hommes	L'Inegalite_Rousseau		Q135598	WORK
Schlüter_2014b	34381	34389	92226	191	Discours	Discours sur l'origine et les fondements de l'inégalité parmi les hommes	L'Inegalite_Rousseau		Q135598	WORK
Schlüter_2014b	34808	34816	92248	193	Discours	Discours sur l'origine et les fondements de l'inégalité parmi les hommes	L'Inegalite_Rousseau		Q135598	WORK
Schlüter_2014b	34867	34884	92270	193	Du contrat social	Du Contrat social	Contrat_Rousseau		Q190126	WORK
Schlüter_2014b	35679	35696	92292	198	Du contrat social	Du Contrat social	Contrat_Rousseau		Q190126	WORK
Schlüter_2014b	35705	35728	92314	198	Émile ou De l’éducation	Émile ou De l'éducation	Emile_Rousseau	Q1027	Q913599	Literary work
Schlüter_2014b	35785	35818	92336	198	Émile et Sophie ou Les solitaires	Émile et Sophie	Sophie_Rousseau		Q19167715	Literary work
Schlüter_2014b	35830	35858	92358	198	Julie ou La nouvelle Héloïse	Julie ou la Nouvelle Héloïse	Julie_Rousseau		Q129289	Literary work
Schlüter_2014b	35902	35913	92380	198	Confessions	Les Confessions	Confessions_Rousseau		Q1207595	Literary work
Schlüter_2014b	36006	36020	92424	199	Contrat social	Du Contrat social	Contrat_Rousseau		Q190126	WORK
Schlüter_2014b	36046	36070	92528	199	Discours sur l’inégalité	Discours sur l'origine et les fondements de l'inégalité parmi les hommes	L'Inegalite_Rousseau		Q135598	WORK
Schlüter_2014b	36104	36111	92468	199	l’Émile	Émile ou De l'éducation	Emile_Rousseau	Q1027	Q913599	Literary work
Schlüter_2014b	36137	36142	92550	199	Julie	Julie ou la Nouvelle Héloïse	Julie_Rousseau		Q129289	Literary work
